Geolocation_Key,Time_Key,Goal_Key,Target_Key,value
6,701,204,436,
6,702,204,436,
6,703,204,436,
6,704,204,436,
6,705,204,436,
6,706,204,436,
6,707,204,436,
6,708,204,436,
6,709,204,436,
6,710,204,436,
6,711,204,436,
6,712,204,436,
6,713,204,436,
6,714,204,436,
6,715,204,436,
6,716,204,436,
6,717,204,436,42.01
6,718,204,436,49.75
6,719,204,436,54.46
6,720,204,436,51.62
6,721,204,436,53.02
6,722,204,436,
6,723,204,436,
7,701,204,436,
7,702,204,436,
7,703,204,436,
7,704,204,436,
7,705,204,436,
7,706,204,436,
7,707,204,436,
7,708,204,436,
7,709,204,436,
7,710,204,436,
7,711,204,436,
7,712,204,436,
7,713,204,436,
7,714,204,436,
7,715,204,436,
7,716,204,436,
7,717,204,436,39.51
7,718,204,436,47.62
7,719,204,436,52
7,720,204,436,48.16
7,721,204,436,48.1915
7,722,204,436,
7,723,204,436,
10,701,204,436,
10,702,204,436,
10,703,204,436,
10,704,204,436,
10,705,204,436,
10,706,204,436,
10,707,204,436,
10,708,204,436,
10,709,204,436,
10,710,204,436,
10,711,204,436,
10,712,204,436,
10,713,204,436,
10,714,204,436,
10,715,204,436,
10,716,204,436,
10,717,204,436,22.19
10,718,204,436,32.16
10,719,204,436,37.74
10,720,204,436,34.35
10,721,204,436,35.2324
10,722,204,436,
10,723,204,436,
11,701,204,436,
11,702,204,436,
11,703,204,436,
11,704,204,436,
11,705,204,436,
11,706,204,436,
11,707,204,436,
11,708,204,436,
11,709,204,436,
11,710,204,436,
11,711,204,436,
11,712,204,436,
11,713,204,436,
11,714,204,436,
11,715,204,436,
11,716,204,436,
11,717,204,436,25.49
11,718,204,436,36.17
11,719,204,436,41.38
11,720,204,436,36.34
11,721,204,436,39.5905
11,722,204,436,
11,723,204,436,
12,701,204,436,
12,702,204,436,
12,703,204,436,
12,704,204,436,
12,705,204,436,
12,706,204,436,
12,707,204,436,
12,708,204,436,
12,709,204,436,
12,710,204,436,
12,711,204,436,
12,712,204,436,
12,713,204,436,
12,714,204,436,
12,715,204,436,
12,716,204,436,
12,717,204,436,27.91
12,718,204,436,37.99
12,719,204,436,43.97
12,720,204,436,39.12
12,721,204,436,40.75496
12,722,204,436,
12,723,204,436,
13,701,204,436,
13,702,204,436,
13,703,204,436,
13,704,204,436,
13,705,204,436,
13,706,204,436,
13,707,204,436,
13,708,204,436,
13,709,204,436,
13,710,204,436,
13,711,204,436,
13,712,204,436,
13,713,204,436,
13,714,204,436,
13,715,204,436,
13,716,204,436,
13,717,204,436,21.95
13,718,204,436,30.7
13,719,204,436,35.74
13,720,204,436,33.84
13,721,204,436,38.9889
13,722,204,436,
13,723,204,436,
9,701,204,436,
9,702,204,436,
9,703,204,436,
9,704,204,436,
9,705,204,436,
9,706,204,436,
9,707,204,436,
9,708,204,436,
9,709,204,436,
9,710,204,436,
9,711,204,436,
9,712,204,436,
9,713,204,436,
9,714,204,436,
9,715,204,436,
9,716,204,436,
9,717,204,436,18.34
9,718,204,436,23.87
9,719,204,436,28.98
9,720,204,436,27.06
9,721,204,436,30.4406
9,722,204,436,
9,723,204,436,
14,701,204,436,
14,702,204,436,
14,703,204,436,
14,704,204,436,
14,705,204,436,
14,706,204,436,
14,707,204,436,
14,708,204,436,
14,709,204,436,
14,710,204,436,
14,711,204,436,
14,712,204,436,
14,713,204,436,
14,714,204,436,
14,715,204,436,
14,716,204,436,
14,717,204,436,22.33
14,718,204,436,29.78
14,719,204,436,34.42
14,720,204,436,31.02
14,721,204,436,33.5733
14,722,204,436,
14,723,204,436,
15,701,204,436,
15,702,204,436,
15,703,204,436,
15,704,204,436,
15,705,204,436,
15,706,204,436,
15,707,204,436,
15,708,204,436,
15,709,204,436,
15,710,204,436,
15,711,204,436,
15,712,204,436,
15,713,204,436,
15,714,204,436,
15,715,204,436,
15,716,204,436,
15,717,204,436,23.54
15,718,204,436,31.09
15,719,204,436,37.99
15,720,204,436,33.81
15,721,204,436,35.3535
15,722,204,436,
15,723,204,436,
16,701,204,436,
16,702,204,436,
16,703,204,436,
16,704,204,436,
16,705,204,436,
16,706,204,436,
16,707,204,436,
16,708,204,436,
16,709,204,436,
16,710,204,436,
16,711,204,436,
16,712,204,436,
16,713,204,436,
16,714,204,436,
16,715,204,436,
16,716,204,436,
16,717,204,436,21.02
16,718,204,436,29.22
16,719,204,436,34.83
16,720,204,436,30.88
16,721,204,436,33.2122
16,722,204,436,
16,723,204,436,
2,701,204,436,
2,702,204,436,
2,703,204,436,
2,704,204,436,
2,705,204,436,
2,706,204,436,
2,707,204,436,
2,708,204,436,
2,709,204,436,
2,710,204,436,
2,711,204,436,
2,712,204,436,
2,713,204,436,
2,714,204,436,
2,715,204,436,
2,716,204,436,
2,717,204,436,31.85
2,718,204,436,40.26
2,719,204,436,44.61
2,720,204,436,41.46
2,721,204,436,43.3977
2,722,204,436,
2,723,204,436,
3,701,204,432,
3,702,204,432,
3,703,204,432,
3,704,204,432,
3,705,204,432,
3,706,204,432,
3,707,204,432,
3,708,204,432,
3,709,204,432,
3,710,204,432,
3,711,204,432,
3,712,204,432,
3,713,204,432,
3,714,204,432,
3,715,204,432,
3,716,204,432,
3,717,204,432,63.06
3,718,204,432,70.11
3,719,204,432,76.42
3,720,204,432,70
3,721,204,432,63.8118
3,722,204,432,
3,723,204,432,
4,701,204,432,
4,702,204,432,
4,703,204,432,
4,704,204,432,
4,705,204,432,
4,706,204,432,
4,707,204,432,
4,708,204,432,
4,709,204,432,
4,710,204,432,
4,711,204,432,
4,712,204,432,
4,713,204,432,
4,714,204,432,
4,715,204,432,
4,716,204,432,
4,717,204,432,58.42
4,718,204,432,68.15
4,719,204,432,71.24
4,720,204,432,69.23
4,721,204,432,73.2342
4,722,204,432,
4,723,204,432,
5,701,204,432,
5,702,204,432,
5,703,204,432,
5,704,204,432,
5,705,204,432,
5,706,204,432,
5,707,204,432,
5,708,204,432,
5,709,204,432,
5,710,204,432,
5,711,204,432,
5,712,204,432,
5,713,204,432,
5,714,204,432,
5,715,204,432,
5,716,204,432,
5,717,204,432,51.07
5,718,204,432,59.56
5,719,204,432,64.13
5,720,204,432,65.2
5,721,204,432,70.8277
5,722,204,432,
5,723,204,432,
6,701,204,432,
6,702,204,432,
6,703,204,432,
6,704,204,432,
6,705,204,432,
6,706,204,432,
6,707,204,432,
6,708,204,432,
6,709,204,432,
6,710,204,432,
6,711,204,432,
6,712,204,432,
6,713,204,432,
6,714,204,432,
6,715,204,432,
6,716,204,432,
6,717,204,432,54.35
6,718,204,432,62.7
6,719,204,432,66.35
6,720,204,432,64.94
6,721,204,432,67.5813
6,722,204,432,
6,723,204,432,
7,701,204,432,
7,702,204,432,
7,703,204,432,
7,704,204,432,
7,705,204,432,
7,706,204,432,
7,707,204,432,
7,708,204,432,
7,709,204,432,
7,710,204,432,
7,711,204,432,
7,712,204,432,
7,713,204,432,
7,714,204,432,
7,715,204,432,
7,716,204,432,
7,717,204,432,52.07
7,718,204,432,60.55
7,719,204,432,65.05
7,720,204,432,61.84
7,721,204,432,61.8488
7,722,204,432,
7,723,204,432,
10,701,204,432,
10,702,204,432,
10,703,204,432,
10,704,204,432,
10,705,204,432,
10,706,204,432,
10,707,204,432,
10,708,204,432,
10,709,204,432,
10,710,204,432,
10,711,204,432,
10,712,204,432,
10,713,204,432,
10,714,204,432,
10,715,204,432,
10,716,204,432,
10,717,204,432,34.98
10,718,204,432,47.68
10,719,204,432,54.49
10,720,204,432,50.91
10,721,204,432,52.4657
10,722,204,432,
10,723,204,432,
11,701,204,432,
11,702,204,432,
11,703,204,432,
11,704,204,432,
11,705,204,432,
11,706,204,432,
11,707,204,432,
11,708,204,432,
11,709,204,432,
11,710,204,432,
11,711,204,432,
11,712,204,432,
11,713,204,432,
11,714,204,432,
11,715,204,432,
11,716,204,432,
11,717,204,432,40.11
11,718,204,432,52.77
11,719,204,432,58.72
11,720,204,432,52.66
11,721,204,432,57.4538
11,722,204,432,
11,723,204,432,
12,701,204,432,
12,702,204,432,
12,703,204,432,
12,704,204,432,
12,705,204,432,
12,706,204,432,
12,707,204,432,
12,708,204,432,
12,709,204,432,
12,710,204,432,
12,711,204,432,
12,712,204,432,
12,713,204,432,
12,714,204,432,
12,715,204,432,
12,716,204,432,
12,717,204,432,44.43
12,718,204,432,57.06
12,719,204,432,63.24
12,720,204,432,57.12
12,721,204,432,59.3148
12,722,204,432,
12,723,204,432,
13,701,204,432,
13,702,204,432,
13,703,204,432,
13,704,204,432,
13,705,204,432,
13,706,204,432,
13,707,204,432,
13,708,204,432,
13,709,204,432,
13,710,204,432,
13,711,204,432,
13,712,204,432,
13,713,204,432,
13,714,204,432,
13,715,204,432,
13,716,204,432,
13,717,204,432,34.79
13,718,204,432,45.87
13,719,204,432,51.2
13,720,204,432,50.92
13,721,204,432,58.1079
13,722,204,432,
13,723,204,432,
9,701,204,432,
9,702,204,432,
9,703,204,432,
9,704,204,432,
9,705,204,432,
9,706,204,432,
9,707,204,432,
9,708,204,432,
9,709,204,432,
9,710,204,432,
9,711,204,432,
9,712,204,432,
9,713,204,432,
9,714,204,432,
9,715,204,432,
9,716,204,432,
9,717,204,432,29.84
9,718,204,432,37.34
9,719,204,432,43.56
9,720,204,432,42.28
9,721,204,432,47.0045
9,722,204,432,
9,723,204,432,
14,701,204,432,
14,702,204,432,
14,703,204,432,
14,704,204,432,
14,705,204,432,
14,706,204,432,
14,707,204,432,
14,708,204,432,
14,709,204,432,
14,710,204,432,
14,711,204,432,
14,712,204,432,
14,713,204,432,
14,714,204,432,
14,715,204,432,
14,716,204,432,
14,717,204,432,36
14,718,204,432,45.29
14,719,204,432,49.74
14,720,204,432,45.48
14,721,204,432,49.2934
14,722,204,432,
14,723,204,432,
15,701,204,432,
15,702,204,432,
15,703,204,432,
15,704,204,432,
15,705,204,432,
15,706,204,432,
15,707,204,432,
15,708,204,432,
15,709,204,432,
15,710,204,432,
15,711,204,432,
15,712,204,432,
15,713,204,432,
15,714,204,432,
15,715,204,432,
15,716,204,432,
15,717,204,432,37.03
15,718,204,432,45.8
15,719,204,432,53.9
15,720,204,432,49.67
15,721,204,432,51.6846
15,722,204,432,
15,723,204,432,
16,701,204,432,
16,702,204,432,
16,703,204,432,
16,704,204,432,
16,705,204,432,
16,706,204,432,
16,707,204,432,
16,708,204,432,
16,709,204,432,
16,710,204,432,
16,711,204,432,
16,712,204,432,
16,713,204,432,
16,714,204,432,
16,715,204,432,
16,716,204,432,
16,717,204,432,33.12
16,718,204,432,42.84
16,719,204,432,48.58
16,720,204,432,44.41
16,721,204,432,48.3148
16,722,204,432,
16,723,204,432,
2,701,204,432,
2,702,204,432,
2,703,204,432,
2,704,204,432,
2,705,204,432,
2,706,204,432,
2,707,204,432,
2,708,204,432,
2,709,204,432,
2,710,204,432,
2,711,204,432,
2,712,204,432,
2,713,204,432,
2,714,204,432,
2,715,204,432,
2,716,204,432,
2,717,204,432,49
2,718,204,432,59.45
2,719,204,432,63.31
2,720,204,432,60.28
2,721,204,432,63.109
2,722,204,432,
2,723,204,432,
3,701,204,428,
3,702,204,428,
3,703,204,428,
3,704,204,428,
3,705,204,428,
3,706,204,428,
3,707,204,428,
3,708,204,428,
3,709,204,428,
3,710,204,428,
3,711,204,428,
3,712,204,428,
3,713,204,428,
3,714,204,428,
3,715,204,428,
3,716,204,428,
3,717,204,428,55.32
3,718,204,428,62.74
3,719,204,428,68.63
3,720,204,428,62.28
3,721,204,428,56.4435
3,722,204,428,
3,723,204,428,
4,701,204,428,
4,702,204,428,
4,703,204,428,
4,704,204,428,
4,705,204,428,
4,706,204,428,
4,707,204,428,
4,708,204,428,
4,709,204,428,
4,710,204,428,
4,711,204,428,
4,712,204,428,
4,713,204,428,
4,714,204,428,
4,715,204,428,
4,716,204,428,
4,717,204,428,51.11
4,718,204,428,60.39
4,719,204,428,64.06
4,720,204,428,61.54
4,721,204,428,65.6379
4,722,204,428,
4,723,204,428,
5,701,204,428,
5,702,204,428,
5,703,204,428,
5,704,204,428,
5,705,204,428,
5,706,204,428,
5,707,204,428,
5,708,204,428,
5,709,204,428,
5,710,204,428,
5,711,204,428,
5,712,204,428,
5,713,204,428,
5,714,204,428,
5,715,204,428,
5,716,204,428,
5,717,204,428,43.41
5,718,204,428,51.49
5,719,204,428,56.21
5,720,204,428,56.46
5,721,204,428,61.4433
5,722,204,428,
5,723,204,428,
6,701,204,428,
6,702,204,428,
6,703,204,428,
6,704,204,428,
6,705,204,428,
6,706,204,428,
6,707,204,428,
6,708,204,428,
6,709,204,428,
6,710,204,428,
6,711,204,428,
6,712,204,428,
6,713,204,428,
6,714,204,428,
6,715,204,428,
6,716,204,428,
6,717,204,428,47.96
6,718,204,428,55.99
6,719,204,428,60.19
6,720,204,428,58.03
6,721,204,428,60.0165
6,722,204,428,
6,723,204,428,
7,701,204,428,
7,702,204,428,
7,703,204,428,
7,704,204,428,
7,705,204,428,
7,706,204,428,
7,707,204,428,
7,708,204,428,
7,709,204,428,
7,710,204,428,
7,711,204,428,
7,712,204,428,
7,713,204,428,
7,714,204,428,
7,715,204,428,
7,716,204,428,
7,717,204,428,45.61
7,718,204,428,53.9
7,719,204,428,58.33
7,720,204,428,54.79
7,721,204,428,54.7999
7,722,204,428,
7,723,204,428,
10,701,204,428,
10,702,204,428,
10,703,204,428,
10,704,204,428,
10,705,204,428,
10,706,204,428,
10,707,204,428,
10,708,204,428,
10,709,204,428,
10,710,204,428,
10,711,204,428,
10,712,204,428,
10,713,204,428,
10,714,204,428,
10,715,204,428,
10,716,204,428,
10,717,204,428,28.35
10,718,204,428,39.63
10,719,204,428,45.8
10,720,204,428,42.31
10,721,204,428,43.518
10,722,204,428,
10,723,204,428,
11,701,204,428,
11,702,204,428,
11,703,204,428,
11,704,204,428,
11,705,204,428,
11,706,204,428,
11,707,204,428,
11,708,204,428,
11,709,204,428,
11,710,204,428,
11,711,204,428,
11,712,204,428,
11,713,204,428,
11,714,204,428,
11,715,204,428,
11,716,204,428,
11,717,204,428,32.54
11,718,204,428,44.17
11,719,204,428,49.74
11,720,204,428,44.22
11,721,204,428,48.2144
11,722,204,428,
11,723,204,428,
12,701,204,428,
12,702,204,428,
12,703,204,428,
12,704,204,428,
12,705,204,428,
12,706,204,428,
12,707,204,428,
12,708,204,428,
12,709,204,428,
12,710,204,428,
12,711,204,428,
12,712,204,428,
12,713,204,428,
12,714,204,428,
12,715,204,428,
12,716,204,428,
12,717,204,428,35.9
12,718,204,428,47.21
12,719,204,428,53.28
12,720,204,428,47.81
12,721,204,428,49.7072
12,722,204,428,
12,723,204,428,
13,701,204,428,
13,702,204,428,
13,703,204,428,
13,704,204,428,
13,705,204,428,
13,706,204,428,
13,707,204,428,
13,708,204,428,
13,709,204,428,
13,710,204,428,
13,711,204,428,
13,712,204,428,
13,713,204,428,
13,714,204,428,
13,715,204,428,
13,716,204,428,
13,717,204,428,28.15
13,718,204,428,38.02
13,719,204,428,43.2
13,720,204,428,42.08
13,721,204,428,48.2067
13,722,204,428,
13,723,204,428,
9,701,204,428,
9,702,204,428,
9,703,204,428,
9,704,204,428,
9,705,204,428,
9,706,204,428,
9,707,204,428,
9,708,204,428,
9,709,204,428,
9,710,204,428,
9,711,204,428,
9,712,204,428,
9,713,204,428,
9,714,204,428,
9,715,204,428,
9,716,204,428,
9,717,204,428,23.92
9,718,204,428,30.4
9,719,204,428,36.04
9,720,204,428,34.43
9,721,204,428,38.4532
9,722,204,428,
9,723,204,428,
14,701,204,428,
14,702,204,428,
14,703,204,428,
14,704,204,428,
14,705,204,428,
14,706,204,428,
14,707,204,428,
14,708,204,428,
14,709,204,428,
14,710,204,428,
14,711,204,428,
14,712,204,428,
14,713,204,428,
14,714,204,428,
14,715,204,428,
14,716,204,428,
14,717,204,428,28.97
14,718,204,428,37.31
14,719,204,428,41.87
14,720,204,428,38.05
14,721,204,428,41.2193
14,722,204,428,
14,723,204,428,
15,701,204,428,
15,702,204,428,
15,703,204,428,
15,704,204,428,
15,705,204,428,
15,706,204,428,
15,707,204,428,
15,708,204,428,
15,709,204,428,
15,710,204,428,
15,711,204,428,
15,712,204,428,
15,713,204,428,
15,714,204,428,
15,715,204,428,
15,716,204,428,
15,717,204,428,30.11
15,718,204,428,38.26
15,719,204,428,45.74
15,720,204,428,41.53
15,721,204,428,43.2965
15,722,204,428,
15,723,204,428,
16,701,204,428,
16,702,204,428,
16,703,204,428,
16,704,204,428,
16,705,204,428,
16,706,204,428,
16,707,204,428,
16,708,204,428,
16,709,204,428,
16,710,204,428,
16,711,204,428,
16,712,204,428,
16,713,204,428,
16,714,204,428,
16,715,204,428,
16,716,204,428,
16,717,204,428,26.9
16,718,204,428,35.84
16,719,204,428,41.5
16,720,204,428,37.45
16,721,204,428,40.54
16,722,204,428,
16,723,204,428,
2,701,204,428,
2,702,204,428,
2,703,204,428,
2,704,204,428,
2,705,204,428,
2,706,204,428,
2,707,204,428,
2,708,204,428,
2,709,204,428,
2,710,204,428,
2,711,204,428,
2,712,204,428,
2,713,204,428,
2,714,204,428,
2,715,204,428,
2,716,204,428,
2,717,204,428,40.16
2,718,204,428,49.55
2,719,204,428,53.64
2,720,204,428,50.53
2,721,204,428,52.8763
2,722,204,428,
2,723,204,428,
3,701,206,440,
3,702,206,440,
3,703,206,440,
3,704,206,440,
3,705,206,440,
3,706,206,440,
3,707,206,440,
3,708,206,440,
3,709,206,440,
3,710,206,440,
3,711,206,440,
3,712,206,440,
3,713,206,440,
3,714,206,440,
3,715,206,440,
3,716,206,440,
3,717,206,440,52.9
3,718,206,440,
3,719,206,440,76.5
3,720,206,440,
3,721,206,440,82.4
3,722,206,440,100
3,723,206,440,
4,701,206,440,
4,702,206,440,
4,703,206,440,
4,704,206,440,
4,705,206,440,
4,706,206,440,
4,707,206,440,
4,708,206,440,
4,709,206,440,
4,710,206,440,
4,711,206,440,
4,712,206,440,
4,713,206,440,
4,714,206,440,
4,715,206,440,
4,716,206,440,
4,717,206,440,44.8
4,718,206,440,
4,719,206,440,100
4,720,206,440,
4,721,206,440,74.4
4,722,206,440,76.7
4,723,206,440,
5,701,206,440,
5,702,206,440,
5,703,206,440,
5,704,206,440,
5,705,206,440,
5,706,206,440,
5,707,206,440,
5,708,206,440,
5,709,206,440,
5,710,206,440,
5,711,206,440,
5,712,206,440,
5,713,206,440,
5,714,206,440,
5,715,206,440,
5,716,206,440,
5,717,206,440,100
5,718,206,440,
5,719,206,440,100
5,720,206,440,
5,721,206,440,49
5,722,206,440,55.1
5,723,206,440,
6,701,206,440,
6,702,206,440,
6,703,206,440,
6,704,206,440,
6,705,206,440,
6,706,206,440,
6,707,206,440,
6,708,206,440,
6,709,206,440,
6,710,206,440,
6,711,206,440,
6,712,206,440,
6,713,206,440,
6,714,206,440,
6,715,206,440,
6,716,206,440,
6,717,206,440,59
6,718,206,440,
6,719,206,440,99.3
6,720,206,440,
6,721,206,440,100
6,722,206,440,100
6,723,206,440,
7,701,206,440,
7,702,206,440,
7,703,206,440,
7,704,206,440,
7,705,206,440,
7,706,206,440,
7,707,206,440,
7,708,206,440,
7,709,206,440,
7,710,206,440,
7,711,206,440,
7,712,206,440,
7,713,206,440,
7,714,206,440,
7,715,206,440,
7,716,206,440,
7,717,206,440,99.8
7,718,206,440,
7,719,206,440,100
7,720,206,440,
7,721,206,440,100
7,722,206,440,74.8
7,723,206,440,
10,701,206,440,
10,702,206,440,
10,703,206,440,
10,704,206,440,
10,705,206,440,
10,706,206,440,
10,707,206,440,
10,708,206,440,
10,709,206,440,
10,710,206,440,
10,711,206,440,
10,712,206,440,
10,713,206,440,
10,714,206,440,
10,715,206,440,
10,716,206,440,
10,717,206,440,91
10,718,206,440,
10,719,206,440,93.3
10,720,206,440,
10,721,206,440,57.5
10,722,206,440,56.7
10,723,206,440,
11,701,206,440,
11,702,206,440,
11,703,206,440,
11,704,206,440,
11,705,206,440,
11,706,206,440,
11,707,206,440,
11,708,206,440,
11,709,206,440,
11,710,206,440,
11,711,206,440,
11,712,206,440,
11,713,206,440,
11,714,206,440,
11,715,206,440,
11,716,206,440,
11,717,206,440,25.1
11,718,206,440,
11,719,206,440,20.2
11,720,206,440,
11,721,206,440,99.3
11,722,206,440,100
11,723,206,440,
12,701,206,440,
12,702,206,440,
12,703,206,440,
12,704,206,440,
12,705,206,440,
12,706,206,440,
12,707,206,440,
12,708,206,440,
12,709,206,440,
12,710,206,440,
12,711,206,440,
12,712,206,440,
12,713,206,440,
12,714,206,440,
12,715,206,440,
12,716,206,440,
12,717,206,440,100
12,718,206,440,
12,719,206,440,87.5
12,720,206,440,
12,721,206,440,94.1
12,722,206,440,100
12,723,206,440,
13,701,206,440,
13,702,206,440,
13,703,206,440,
13,704,206,440,
13,705,206,440,
13,706,206,440,
13,707,206,440,
13,708,206,440,
13,709,206,440,
13,710,206,440,
13,711,206,440,
13,712,206,440,
13,713,206,440,
13,714,206,440,
13,715,206,440,
13,716,206,440,
13,717,206,440,100
13,718,206,440,
13,719,206,440,59.5
13,720,206,440,
13,721,206,440,81.9
13,722,206,440,83.9
13,723,206,440,
9,701,206,440,
9,702,206,440,
9,703,206,440,
9,704,206,440,
9,705,206,440,
9,706,206,440,
9,707,206,440,
9,708,206,440,
9,709,206,440,
9,710,206,440,
9,711,206,440,
9,712,206,440,
9,713,206,440,
9,714,206,440,
9,715,206,440,
9,716,206,440,
9,717,206,440,100
9,718,206,440,
9,719,206,440,45.3
9,720,206,440,
9,721,206,440,94.6
9,722,206,440,96
9,723,206,440,
14,701,206,440,
14,702,206,440,
14,703,206,440,
14,704,206,440,
14,705,206,440,
14,706,206,440,
14,707,206,440,
14,708,206,440,
14,709,206,440,
14,710,206,440,
14,711,206,440,
14,712,206,440,
14,713,206,440,
14,714,206,440,
14,715,206,440,
14,716,206,440,
14,717,206,440,100
14,718,206,440,
14,719,206,440,85.7
14,720,206,440,
14,721,206,440,86.7
14,722,206,440,96.9
14,723,206,440,
15,701,206,440,
15,702,206,440,
15,703,206,440,
15,704,206,440,
15,705,206,440,
15,706,206,440,
15,707,206,440,
15,708,206,440,
15,709,206,440,
15,710,206,440,
15,711,206,440,
15,712,206,440,
15,713,206,440,
15,714,206,440,
15,715,206,440,
15,716,206,440,
15,717,206,440,100
15,718,206,440,
15,719,206,440,100
15,720,206,440,
15,721,206,440,88.9
15,722,206,440,100
15,723,206,440,
16,701,206,440,
16,702,206,440,
16,703,206,440,
16,704,206,440,
16,705,206,440,
16,706,206,440,
16,707,206,440,
16,708,206,440,
16,709,206,440,
16,710,206,440,
16,711,206,440,
16,712,206,440,
16,713,206,440,
16,714,206,440,
16,715,206,440,
16,716,206,440,
16,717,206,440,100
16,718,206,440,
16,719,206,440,100
16,720,206,440,
16,721,206,440,100
16,722,206,440,100
16,723,206,440,
2,701,206,440,
2,702,206,440,
2,703,206,440,
2,704,206,440,
2,705,206,440,
2,706,206,440,
2,707,206,440,
2,708,206,440,
2,709,206,440,
2,710,206,440,
2,711,206,440,
2,712,206,440,
2,713,206,440,
2,714,206,440,
2,715,206,440,
2,716,206,440,
2,717,206,440,94
2,718,206,440,
2,719,206,440,97.5
2,720,206,440,
2,721,206,440,79.5
2,722,206,440,61.5
2,723,206,440,
3,701,229,452,
3,702,229,452,
3,703,229,452,
3,704,229,452,
3,705,229,452,
3,706,229,452,
3,707,229,452,1.2
3,708,229,452,1.2
3,709,229,452,1.2
3,710,229,452,1.2
3,711,229,452,1.1
3,712,229,452,1.2
3,713,229,452,1.2
3,714,229,452,1.2
3,715,229,452,1.2
3,716,229,452,1.2
3,717,229,452,1.2
3,718,229,452,1.1
3,719,229,452,1.1
3,720,229,452,1.1
3,721,229,452,1
3,722,229,452,
3,723,229,452,
4,701,229,452,
4,702,229,452,
4,703,229,452,
4,704,229,452,
4,705,229,452,
4,706,229,452,
4,707,229,452,1.2
4,708,229,452,1.2
4,709,229,452,1.2
4,710,229,452,1.2
4,711,229,452,1.2
4,712,229,452,1.2
4,713,229,452,1
4,714,229,452,1.2
4,715,229,452,1.2
4,716,229,452,1.2
4,717,229,452,1.2
4,718,229,452,1.2
4,719,229,452,1.2
4,720,229,452,1.2
4,721,229,452,1.2
4,722,229,452,
4,723,229,452,
5,701,229,452,
5,702,229,452,
5,703,229,452,
5,704,229,452,
5,705,229,452,
5,706,229,452,
5,707,229,452,0.9
5,708,229,452,0.9
5,709,229,452,0.9
5,710,229,452,1
5,711,229,452,1
5,712,229,452,1
5,713,229,452,1
5,714,229,452,1
5,715,229,452,1.1
5,716,229,452,1.1
5,717,229,452,1.1
5,718,229,452,1.1
5,719,229,452,1.1
5,720,229,452,1.2
5,721,229,452,1.1
5,722,229,452,
5,723,229,452,
6,701,229,452,
6,702,229,452,
6,703,229,452,
6,704,229,452,
6,705,229,452,
6,706,229,452,
6,707,229,452,1.2
6,708,229,452,1.1
6,709,229,452,1.2
6,710,229,452,1.2
6,711,229,452,1.2
6,712,229,452,1.1
6,713,229,452,1.2
6,714,229,452,1.2
6,715,229,452,1.2
6,716,229,452,1.2
6,717,229,452,1.2
6,718,229,452,1.2
6,719,229,452,1.2
6,720,229,452,1.1
6,721,229,452,1.1
6,722,229,452,
6,723,229,452,
7,701,229,452,
7,702,229,452,
7,703,229,452,
7,704,229,452,
7,705,229,452,
7,706,229,452,
7,707,229,452,1
7,708,229,452,1
7,709,229,452,1
7,710,229,452,1
7,711,229,452,1
7,712,229,452,1.1
7,713,229,452,1
7,714,229,452,1
7,715,229,452,1.1
7,716,229,452,1.1
7,717,229,452,1.1
7,718,229,452,1.1
7,719,229,452,1
7,720,229,452,1.1
7,721,229,452,1
7,722,229,452,
7,723,229,452,
10,701,229,452,
10,702,229,452,
10,703,229,452,
10,704,229,452,
10,705,229,452,
10,706,229,452,
10,707,229,452,0.7
10,708,229,452,0.7
10,709,229,452,0.8
10,710,229,452,0.8
10,711,229,452,0.8
10,712,229,452,0.9
10,713,229,452,0.9
10,714,229,452,0.9
10,715,229,452,0.9
10,716,229,452,0.9
10,717,229,452,0.9
10,718,229,452,0.9
10,719,229,452,0.9
10,720,229,452,0.9
10,721,229,452,0.8
10,722,229,452,
10,723,229,452,
11,701,229,452,
11,702,229,452,
11,703,229,452,
11,704,229,452,
11,705,229,452,
11,706,229,452,
11,707,229,452,1.1
11,708,229,452,1.1
11,709,229,452,1.1
11,710,229,452,1.1
11,711,229,452,1.1
11,712,229,452,1.1
11,713,229,452,1.1
11,714,229,452,1.1
11,715,229,452,1.1
11,716,229,452,1.1
11,717,229,452,1.1
11,718,229,452,1.2
11,719,229,452,1.1
11,720,229,452,1.1
11,721,229,452,1.1
11,722,229,452,
11,723,229,452,
12,701,229,452,
12,702,229,452,
12,703,229,452,
12,704,229,452,
12,705,229,452,
12,706,229,452,
12,707,229,452,1.2
12,708,229,452,1.2
12,709,229,452,1.2
12,710,229,452,1.2
12,711,229,452,1.2
12,712,229,452,1.2
12,713,229,452,1.1
12,714,229,452,1.2
12,715,229,452,1.2
12,716,229,452,1.2
12,717,229,452,1.3
12,718,229,452,1.2
12,719,229,452,1.2
12,720,229,452,1.2
12,721,229,452,1.2
12,722,229,452,
12,723,229,452,
13,701,229,452,
13,702,229,452,
13,703,229,452,
13,704,229,452,
13,705,229,452,
13,706,229,452,
13,707,229,452,0.7
13,708,229,452,0.7
13,709,229,452,0.7
13,710,229,452,0.7
13,711,229,452,0.7
13,712,229,452,0.7
13,713,229,452,0.7
13,714,229,452,0.7
13,715,229,452,0.7
13,716,229,452,0.8
13,717,229,452,0.8
13,718,229,452,0.9
13,719,229,452,0.9
13,720,229,452,0.9
13,721,229,452,0.8
13,722,229,452,
13,723,229,452,
9,701,229,452,
9,702,229,452,
9,703,229,452,
